Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,25.298700,25.504000,24.785500,25.452600,9.269078,4411896
2000-01-05,24.426300,25.247400,22.886900,23.605301,8.596344,16146680
2000-01-06,23.605301,23.605301,21.860500,22.117100,8.054388,9129740
2000-01-07,22.579000,22.784201,21.963200,22.527599,8.203878,4628203
2000-01-10,22.784201,23.400000,22.784201,23.040800,8.390771,4539429
2000-01-11,23.348700,23.400000,22.424999,23.040800,8.390771,5290767
2000-01-12,23.040800,23.040800,22.579000,22.732901,8.278645,1974050
2000-01-13,22.630301,22.630301,21.552601,22.065800,8.035704,10364349
2000-01-14,22.219700,22.219700,21.347401,21.501301,7.830131,3717568
2000-01-17,21.757900,21.809200,21.296101,21.398701,7.792769,2176327
2000-01-18,21.296101,21.398701,20.834200,20.885500,7.605874,4694933
2000-01-19,20.731600,20.731600,20.064501,20.475000,7.456383,7607792
2000-01-20,20.577600,21.193399,20.577600,20.885500,7.605874,6197505
2000-01-21,20.629000,20.782900,20.577600,20.680300,7.531147,2057845
2000-01-24,20.680300,20.731600,20.269800,20.526300,7.475065,2026666
2000-01-25,20.526300,20.731600,20.167101,20.526300,7.475065,3250460
2000-01-26,20.577600,21.244699,20.577600,21.193399,7.718001,4610665
2000-01-27,21.193399,21.655300,21.193399,21.244699,7.736686,3815393
2000-01-28,21.450001,22.065800,21.347401,22.014500,8.017022,7851381
2000-01-31,21.604000,21.655300,21.347401,21.552601,7.848811,3636493
2000-02-01,21.552601,21.655300,21.039499,21.450001,7.811449,4556101
2000-02-02,21.552601,21.604000,21.398701,21.398701,7.792769,3135486
2000-02-03,21.450001,21.501301,20.988199,21.244699,7.736686,3714255
2000-02-04,21.244699,21.244699,21.244699,21.244699,7.736686,0
2000-02-07,21.244699,21.244699,21.244699,21.244699,7.736686,0
2000-02-08,21.142099,21.142099,20.423700,20.423700,7.437703,2591989
2000-02-09,20.475000,20.782900,20.372400,20.577600,7.493747,3375720
2000-02-10,20.577600,20.731600,19.448700,20.423700,7.437703,8864714
2000-02-11,20.423700,20.423700,19.089500,19.500000,7.101316,10291175
2000-02-14,19.500000,19.500000,18.781601,18.986900,6.914461,7235146
2000-02-15,18.935499,18.935499,18.217100,18.422400,6.708885,5095490
2000-02-16,18.730301,19.500000,18.473700,19.500000,7.101316,3372695
2000-02-17,19.397400,19.448700,18.986900,19.038200,6.933145,2758019
2000-02-18,19.089500,19.089500,18.268400,18.268400,6.652804,4626254
2000-02-21,17.960501,18.165800,17.857901,18.114500,6.596758,2316440
2000-02-22,18.268400,18.371099,17.652599,18.371099,6.690206,5550652
2000-02-23,18.217100,18.371099,17.755301,17.806601,6.484632,2469025
2000-02-24,18.063200,18.473700,17.909201,18.319700,6.671488,2900081
2000-02-25,18.319700,18.319700,17.293400,17.755301,6.465950,7771182
2000-02-28,17.909201,17.909201,16.882900,16.934200,6.166928,4392408
2000-02-29,16.985500,17.088200,16.882900,16.985500,6.185612,3799687
2000-03-01,16.985500,17.242100,16.677601,16.729000,6.092203,4502511
2000-03-02,16.780300,16.780300,15.907900,16.677601,6.073483,9790479
2000-03-03,16.677601,16.780300,16.164499,16.421101,5.980074,3488204
2000-03-06,16.626301,16.626301,16.010500,16.369699,5.961354,7394407
2000-03-07,16.421101,16.677601,16.113199,16.318399,5.942671,5651280
2000-03-08,16.061800,16.523701,16.010500,16.369699,5.961354,5714607
2000-03-09,16.421101,16.575001,16.061800,16.061800,5.849228,7239656
2000-03-10,16.164499,16.421101,16.113199,16.318399,5.942671,6298449
2000-03-13,16.164499,16.934200,16.061800,16.626301,6.054802,6142356
2000-03-14,16.626301,17.036800,16.626301,16.831600,6.129563,2718075
2000-03-15,16.523701,16.934200,16.421101,16.831600,6.129563,3008819
2000-03-16,16.882900,17.447399,16.677601,16.831600,6.129563,4141024
2000-03-17,16.934200,17.498699,16.934200,17.447399,6.353821,4895177
2000-03-20,16.985500,17.601299,16.985500,17.344700,6.316422,2367691
2000-03-21,17.344700,17.447399,16.729000,16.831600,6.129563,3778562
2000-03-22,16.934200,17.396099,16.882900,17.396099,6.335138,5095472
2000-03-23,17.806601,17.806601,17.242100,17.344700,6.316422,3663004
2000-03-24,17.601299,17.652599,17.396099,17.498699,6.372504,4634049
2000-03-27,17.704000,18.114500,17.652599,17.960501,6.540679,4538562
2000-03-28,18.011900,18.832899,18.011900,18.473700,6.727568,5549946
2000-03-29,18.473700,18.935499,18.268400,18.884199,6.877059,4939998
2000-03-30,18.884199,19.500000,18.679001,19.243401,7.007870,6962766
2000-03-31,18.781601,19.192101,18.730301,18.986900,6.914461,3891588
2000-04-03,18.935499,18.986900,18.114500,18.422400,6.708885,4963382
2000-04-04,18.422400,18.422400,18.422400,18.422400,6.708885,0
2000-04-05,18.422400,18.730301,18.268400,18.473700,6.727568,3813639
2000-04-06,18.473700,18.473700,17.549999,17.806601,6.484632,7076182
2000-04-07,17.857901,18.114500,17.755301,17.909201,6.521994,1873532
2000-04-10,17.857901,17.960501,17.652599,17.960501,6.540679,3706460
2000-04-11,17.755301,17.960501,17.704000,17.909201,6.521994,2151384
